#Exudyn implicit second order time integration sensor output file
#measure SuperElement number = 0
#OutputVariableType = Displacement
#simulation started = 2021-01-07,11:36:24
#columns contain: time, comma separated sensor values (e.g, x,y,z position coordinates)
#number of sensor values = 3
#
0,0,0,0
0.0001,-3.350165203e-09,-1.009310325e-10,-1.710816662e-07
0.0002,-8.127833142e-09,3.367234438e-11,-1.637313046e-06
0.0003,-1.449839158e-08,1.907875232e-09,-7.584853925e-06
0.0004,-2.271710742e-08,6.297279867e-09,-2.294315218e-05
0.0005,-3.145951082e-08,5.272587732e-09,-5.190780777e-05
0.0006,-3.351408711e-08,-2.536085724e-08,-9.531045642e-05
0.0007,-1.339527289e-08,-1.036425876e-07,-0.0001482882973
0.0008,4.124829362e-08,-1.620073465e-07,-0.0001968246965
0.0009,1.094218531e-07,5.063855951e-08,-0.0002190016636
0.001,1.084834321e-07,9.728790728e-07,-0.0001998812055
0.0011,-9.683152926e-08,3.067609623e-06,-0.0001495860319
0.0012,-6.38688708e-07,6.573332502e-06,-9.911810149e-05
0.0013,-1.575795716e-06,1.134760866e-05,-7.40535274e-05
0.0014,-2.848660903e-06,1.690269312e-05,-7.855911368e-05
0.0015,-4.282201e-06,2.259533639e-05,-0.0001043246546
0.0016,-5.646608773e-06,2.787566983e-05,-0.0001408569484
0.0017,-6.765985472e-06,3.249130982e-05,-0.0001724523485
0.0018,-7.613472644e-06,3.653515579e-05,-0.0001799747116
0.0019,-8.319233583e-06,4.030072064e-05,-0.0001559561784
0.002,-9.094052652e-06,4.406792456e-05,-0.0001113976819
0.0021,-1.014498427e-05,4.799487231e-05,-6.418320407e-05
0.0022,-1.16324048e-05,5.215544426e-05,-2.85123089e-05
0.0023,-1.365403942e-05,5.662537659e-05,-1.476824618e-05
0.0024,-1.624044082e-05,6.153149558e-05,-2.561143825e-05
0.0025,-1.937013289e-05,6.704940251e-05,-4.780682862e-05
